"isDisabled","ref","type","baseWeapon","baseMods","supportedAttachments","lootTags","startingLevel","tier","pingCommsAction","fakeAmmoIcon","icon","pickupModel","skinOverride","attachSound","pickupSound_1p","pickupSound_3p","carrySound","pickupString","desc","countPerDrop","inventorySlotCount","netInt","passive","endorsementRef","minPVPCurrency","maxPVPCurrency","scrapValue","droppodRotate","conditional","isDynamic","pretendsToBeBlank","floorSpawnCategory","restrictFromSling","hideFromDeathbox","hideFromBlackMarket","requestCommsAction","cosmeticSkinOverride","brandAsset","collabCharacter"
// no mod block defined by any weapon in either build, cannot attach: true,"hopup_golden_horse_purple","attachment","","","","",0,3,"PING_ATTACHMENT_HOPUP_GOLDEN_HORSE","","rui/pilot_loadout/mods/hopup_golden_horse_purple","mdl/weapons_r5/loot/w_loot_misc_ragold_orb.rmdl",3,"survival_loot_attach_stabilizer","materia_equip_1P","materia_equip_3P","","","",1,1,"","","",0,0,10,false,false,false,false,"EVENT",false,false,false,"","","",""
// no mod block defined by any weapon in either build, cannot attach: true,"hopup_golden_horse_red","attachment","","","","",0,5,"PING_ATTACHMENT_HOPUP_GOLDEN_HORSE","","rui/pilot_loadout/mods/hopup_golden_horse_red","mdl/weapons_r5/loot/w_loot_misc_ragold_orb.rmdl",5,"survival_loot_attach_stabilizer","materia_equip_1P","materia_equip_3P","","","",1,1,"","","",0,0,10,false,false,false,false,"EVENT",false,false,false,"","","",""
false,"mp_pickup_xp_cache","evo_pickup","","","","",0,2,"PING_ITEM_XP_CACHE","","rui/hud/gametype_icons/survival/upgrade_station_large","mdl/props/evo_cache_prop_w/evo_cache_prop_w.rmdl",0,"","survival_loot_pickup_evoCache_small","survival_loot_pickup_3p_tactical_ammo","","#SURVIVAL_PICKUP_XP_CACHE","#SURVIVAL_PICKUP_XP_CACHE_HINT",1,1,"","","",0,0,0,false,false,false,false,"CORE",false,true,true,"","","",""
false,"mp_pickup_xp_cache_dynamic","evo_pickup","","","","",0,4,"PING_ITEM_XP_CACHE_FULL","","rui/hud/gametype_icons/survival/upgrade_station_large","mdl/props/evo_cache_prop_w/evo_cache_prop_w.rmdl",0,"","survival_loot_pickup_evoCache","survival_loot_pickup_3p_tactical_ammo","","#SURVIVAL_PICKUP_XP_CACHE_DYNAMIC","#SURVIVAL_PICKUP_XP_CACHE_DYNAMIC_HINT",1,1,"","","",0,0,0,false,false,false,false,"CORE",false,true,true,"","","",""
false,"mp_pickup_xp_cache_large","evo_pickup","","","","",0,3,"PING_ITEM_XP_CACHE","","rui/hud/gametype_icons/survival/upgrade_station_large","mdl/props/evo_cache_prop_w/evo_cache_prop_w.rmdl",0,"","survival_loot_pickup_evoCache_large","survival_loot_pickup_3p_tactical_ammo","","#SURVIVAL_PICKUP_XP_CACHE_LARGE","#SURVIVAL_PICKUP_XP_CACHE_LARGE_HINT",1,1,"","","",0,0,0,false,false,false,false,"CORE",false,true,true,"","","",""
// pickupModel substituted; not in this build: mdl/props/evo_orb_01/evo_orb_uh_tier_01.rmdl
false,mp_pickup_xp_cache_tiny,evo_pickup,,,,,0,1,PING_ITEM_XP_CACHE_TINY,,rui/hud/gametype_icons/survival/upgrade_station_small,mdl/props/evo_cache_prop_w/evo_cache_prop_w.rmdl,0,,EvoEvolved_Orb_Lvl1_Pickup_1P,EvoEvolved_Orb_Lvl1_Pickup_3P,,#SURVIVAL_PICKUP_XP_CACHE_ORB,#SURVIVAL_PICKUP_XP_CACHE_ORB_HINT,1,1,,,,0,0,0,false,false,false,false,EVENT,false,true,true,,,,
// pickupModel substituted; not in this build: mdl/props/evo_orb_01/evo_orb_uh_tier_02.rmdl
false,mp_pickup_xp_cache_tiny_small,evo_pickup,,,,,0,2,PING_ITEM_XP_CACHE_TINY,,rui/hud/gametype_icons/survival/upgrade_station_small,mdl/props/evo_cache_prop_w/evo_cache_prop_w.rmdl,0,,EvoEvolved_Orb_Lvl2_Pickup_1P,EvoEvolved_Orb_Lvl2_Pickup_3P,,#SURVIVAL_PICKUP_XP_CACHE_ORB,#SURVIVAL_PICKUP_XP_CACHE_ORB_HINT,1,1,,,,0,0,0,false,false,false,false,EVENT,false,true,true,,,,
// pickupModel substituted; not in this build: mdl/props/evo_orb_01/evo_orb_uh_tier_03.rmdl
false,mp_pickup_xp_cache_tiny_medium,evo_pickup,,,,,0,3,PING_ITEM_XP_CACHE_TINY,,rui/hud/gametype_icons/survival/upgrade_station_small,mdl/props/evo_cache_prop_w/evo_cache_prop_w.rmdl,0,,EvoEvolved_Orb_Lvl3_Pickup_1P,EvoEvolved_Orb_Lvl3_Pickup_3P,,#SURVIVAL_PICKUP_XP_CACHE_ORB,#SURVIVAL_PICKUP_XP_CACHE_ORB_HINT,1,1,,,,0,0,0,false,false,false,false,EVENT,false,true,true,,,,
// pickupModel substituted; not in this build: mdl/props/evo_orb_01/evo_orb_uh_tier_04.rmdl
false,mp_pickup_xp_cache_tiny_large,evo_pickup,,,,,0,4,PING_ITEM_XP_CACHE_TINY,,rui/hud/gametype_icons/survival/upgrade_station_small,mdl/props/evo_cache_prop_w/evo_cache_prop_w.rmdl,0,,EvoEvolved_Orb_Lvl4_Pickup_1P,EvoEvolved_Orb_Lvl4_Pickup_3P,,#SURVIVAL_PICKUP_XP_CACHE_ORB,#SURVIVAL_PICKUP_XP_CACHE_ORB_HINT,1,1,,,,0,0,0,false,false,false,false,EVENT,false,true,true,,,,
// pickupModel substituted; not in this build: mdl/props/evo_orb_01/evo_orb_uh_tier_05.rmdl
false,mp_pickup_xp_cache_tiny_xlarge,evo_pickup,,,,,0,5,PING_ITEM_XP_CACHE_TINY,,rui/hud/gametype_icons/survival/upgrade_station_small,mdl/props/evo_cache_prop_w/evo_cache_prop_w.rmdl,0,,EvoEvolved_Orb_Lvl5_Pickup_1P,EvoEvolved_Orb_Lvl5_Pickup_3P,,#SURVIVAL_PICKUP_XP_CACHE_ORB,#SURVIVAL_PICKUP_XP_CACHE_ORB_HINT,1,1,,,,0,0,0,false,false,false,false,EVENT,false,true,true,,,,
true,"sh_bounty_hunt","evo_pickup","","","","",0,5,"PING_ITEM_THE_HUNT","","rui/hud/poi_icons/poi_hunt_datapad","mdl/props/ultimate_accelerant/ultimate_accelerant.rmdl",0,"","survival_loot_pickup_VaultKey","survival_loot_pickup_3p_tactical_ammo","","#SURVIVAL_PICKUP_THE_HUNT","#SURVIVAL_PICKUP_THE_HUNT_HINT",1,1,"","","",0,0,0,false,false,false,false,"",false,false,false,"","","",""
false,"mythic_bin_key","custom_pickup","","","","",0,5,"PING_ITEM_SHIP_KEYCARD","","rui/hud/gametype_icons/survival/data_knife","mdl/weapons_r5/loot/_master/w_loot_msc_keycard_v1.rmdl",0,"","survival_loot_pickup_VaultKey","survival_loot_pickup_3p_tactical_ammo","","#SURVIVAL_PICKUP_MYTHIC_KEY","#SURVIVAL_PICKUP_MYTHIC_KEY_HINT",1,1,"","","",0,0,0,false,false,false,false,"",false,false,false,"","","",""
// needs model port and server script: false,"mp_ability_boost_kit_pilot_hover","gadget","","","","",0,3,"PING_ITEM_BOOST_KIT","","rui/pilot_loadout/kit/cosmic/icon_boostkit_hover","mdl\weapons_r5\loot\w_loot_misc_boost_kit_cosmic.rmdl",1,"","Survival_Loot_Pickup_CopyCat_Tactical","Survival_Loot_Pickup_3p_CopyCat_Tactical","","#SURVIVAL_PICKUP_BOOST_KIT_NAME","#SURVIVAL_PICKUP_BOOST_KIT_HINT",1,1,"","PAS_PILOT_HOVER","",0,0,5,true,true,false,false,"EVENT",false,false,false,"","","settings/uidata/loot_brands/loot_brand_cosmic.rpak",""
// needs model port and server script: false,"mp_ability_boost_kit_threat_smoke","gadget","","","","",0,3,"PING_ITEM_BOOST_KIT","","rui/pilot_loadout/kit/cosmic/icon_boostkit_smoke","mdl\weapons_r5\loot\w_loot_misc_boost_kit_cosmic.rmdl",1,"","Survival_Loot_Pickup_CopyCat_Tactical","Survival_Loot_Pickup_3p_CopyCat_Tactical","","#SURVIVAL_PICKUP_BOOST_KIT_NAME","#SURVIVAL_PICKUP_BOOST_KIT_HINT",1,1,"","PAS_THREAT_SMOKE","",0,0,5,true,true,false,false,"EVENT",false,false,false,"","","settings/uidata/loot_brands/loot_brand_cosmic.rpak",""
// needs model port and server script: false,"mp_ability_boost_kit_phase_rewind","gadget","","","","",0,3,"PING_ITEM_BOOST_KIT","","rui/pilot_loadout/kit/cosmic/icon_boostkit_phase_rewind","mdl\weapons_r5\loot\w_loot_misc_boost_kit_cosmic.rmdl",1,"","Survival_Loot_Pickup_CopyCat_Tactical","Survival_Loot_Pickup_3p_CopyCat_Tactical","","#SURVIVAL_PICKUP_BOOST_KIT_NAME","#SURVIVAL_PICKUP_BOOST_KIT_HINT",1,1,"","PAS_PHASE_REWIND","",0,0,5,true,true,false,false,"EVENT",false,false,false,"","","settings/uidata/loot_brands/loot_brand_cosmic.rpak",""
// needs model port and server script: false,"mp_ability_boost_kit_lifesteal_kit","gadget","","","","",0,3,"PING_ITEM_BOOST_KIT","","rui/pilot_loadout/kit/cosmic/icon_boostkit_life_steal","mdl\weapons_r5\loot\w_loot_misc_boost_kit_cosmic.rmdl",1,"","Survival_Loot_Pickup_CopyCat_Tactical","Survival_Loot_Pickup_3p_CopyCat_Tactical","","#SURVIVAL_PICKUP_BOOST_KIT_NAME","#SURVIVAL_PICKUP_BOOST_KIT_HINT",1,1,"","PAS_LIFESTEAL_KIT","",0,0,5,true,true,false,false,"EVENT",false,false,false,"","","settings/uidata/loot_brands/loot_brand_cosmic.rpak",""
// needs model port and server script: false,"mp_ability_boost_kit_nessie_summon","gadget","","","","",0,3,"PING_ITEM_BOOST_KIT","","rui/pilot_loadout/kit/cosmic/icon_boostkit_nessie","mdl\weapons_r5\loot\w_loot_misc_boost_kit_cosmic.rmdl",1,"","Survival_Loot_Pickup_CopyCat_Tactical","Survival_Loot_Pickup_3p_CopyCat_Tactical","","#SURVIVAL_PICKUP_BOOST_KIT_NAME","#SURVIVAL_PICKUP_BOOST_KIT_HINT",1,1,"","PAS_NESSIE_SUMMON","",0,0,5,true,true,false,false,"EVENT",false,false,false,"","","settings/uidata/loot_brands/loot_brand_cosmic.rpak",""
// needs model port and server script: false,"mp_ability_boost_kit_heal_radius","gadget","","","","",0,3,"PING_ITEM_BOOST_KIT","","rui/pilot_loadout/kit/cosmic/icon_boostkit_date_night","mdl\weapons_r5\loot\w_loot_misc_boost_kit_cosmic.rmdl",1,"","Survival_Loot_Pickup_CopyCat_Tactical","Survival_Loot_Pickup_3p_CopyCat_Tactical","","#SURVIVAL_PICKUP_BOOST_KIT_NAME","#SURVIVAL_PICKUP_BOOST_KIT_HINT",1,1,"","PAS_HEAL_RADIUS","",0,0,5,true,true,false,false,"EVENT",false,false,false,"","","settings/uidata/loot_brands/loot_brand_cosmic.rpak",""
// needs model port and server script: false,"mp_ability_boost_kit_gold_armor","gadget","","","","",0,4,"PING_ITEM_BOOST_KIT","","rui/pilot_loadout/kit/cosmic/icon_boostkit_gold_armor","mdl\weapons_r5\loot\w_loot_misc_boost_kit_cosmic.rmdl",1,"","Survival_Loot_Pickup_CopyCat_Tactical","Survival_Loot_Pickup_3p_CopyCat_Tactical","","#SURVIVAL_PICKUP_BOOST_KIT_NAME","#SURVIVAL_PICKUP_BOOST_KIT_HINT",1,1,"","PAS_GOLD_ARMOR","",0,0,5,true,true,false,false,"EVENT",false,false,false,"","","settings/uidata/loot_brands/loot_brand_cosmic.rpak",""
// needs model port and server script: false,"mp_ability_boost_kit_map_hack","gadget","","","","",0,3,"PING_ITEM_BOOST_KIT","","rui/pilot_loadout/kit/cosmic/icon_boostkit_map_hack","mdl\weapons_r5\loot\w_loot_misc_boost_kit_cosmic.rmdl",1,"","Survival_Loot_Pickup_CopyCat_Tactical","Survival_Loot_Pickup_3p_CopyCat_Tactical","","#SURVIVAL_PICKUP_BOOST_KIT_NAME","#SURVIVAL_PICKUP_BOOST_KIT_HINT",1,1,"","PAS_MAP_HACK","",0,0,5,true,true,false,false,"EVENT",false,false,false,"","","settings/uidata/loot_brands/loot_brand_cosmic.rpak",""
// needs model port and server script: false,"mp_ability_pilot_mode","gadget","","","","",0,3,"PING_ITEM_BOOST_KIT","","rui/hud/gametype_icons/unhinged/veh_sm_hoverboard_icon","mdl\weapons_r5\loot\w_loot_misc_boost_kit_cosmic.rmdl",1,"","Survival_Loot_Pickup_CopyCat_Tactical","Survival_Loot_Pickup_3p_CopyCat_Tactical","","#SURVIVAL_PILOT_MODE_NAME","#SURVIVAL_PILOT_MODE_SHORT_DESC",1,1,"","PAS_HOVERBOARD","",0,0,5,true,true,false,false,"",false,false,false,"","","settings/uidata/loot_brands/loot_brand_cosmic.rpak",""
// loot type augment is not accepted by this build: false,"augment_infinite_ammo","augment","","","","",0,3,"PING_AMP_INFINITE_AMMO","","rui/pilot_loadout/mods/amp_icon_infinite_ammo","mdl/props/loot_wep_iso_amp/w_loot_wep_iso_amp_core_01.rmdl",3,"","survival_loot_pickup_amp_basic","survival_loot_pickup_3p_suits_lvl_03","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_AUGMENT_INFINITE_AMMO_NAME","#SURVIVAL_PICKUP_AUGMENT_INFINITE_AMMO_HINT_SHORT",1,1,"","PAS_AUGMENT_INFINITE_AMMO","",0,0,10,false,false,false,false,"CORE",false,false,false,"","","",""
// loot type augment is not accepted by this build: false,"augment_battery_printer","augment","","","","",0,3,"PING_AMP_BOTTOMLESS_BATTERIES","","rui/pilot_loadout/mods/amp_icon_bottomless_batteries","mdl/props/loot_wep_iso_amp/w_loot_wep_iso_amp_core_01.rmdl",3,"","survival_loot_pickup_amp_basic","survival_loot_pickup_3p_suits_lvl_03","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_AUGMENT_BATTERY_PRINTER_NAME","#SURVIVAL_PICKUP_AUGMENT_BATTERY_PRINTER_HINT_SHORT",1,1,"","PAS_AUGMENT_BATTERY_PRINTER","",0,0,10,false,false,false,false,"CORE",false,false,false,"","","",""
// loot type augment is not accepted by this build: false,"augment_heal_overflow","augment","","","","",0,3,"PING_AMP_OVERFLOW_HEALER","","rui/pilot_loadout/mods/amp_icon_overflow_healer","mdl/props/loot_wep_iso_amp/w_loot_wep_iso_amp_core_01.rmdl",3,"","survival_loot_pickup_amp_basic","survival_loot_pickup_3p_suits_lvl_03","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_AUGMENT_HEAL_OVERFLOW_NAME","#SURVIVAL_PICKUP_AUGMENT_HEAL_OVERFLOW_HINT_SHORT",1,1,"","PAS_AUGMENT_HEAL_OVERFLOW","",0,0,10,false,false,false,false,"CORE",false,false,false,"","","",""
// loot type augment is not accepted by this build: false,"augment_legend_expert","augment","","","","",0,3,"PING_AMP_POWER_BOOSTER","","rui/pilot_loadout/mods/amp_icon_power_booster","mdl/props/loot_wep_iso_amp/w_loot_wep_iso_amp_core_01.rmdl",3,"","survival_loot_pickup_amp_basic","survival_loot_pickup_3p_suits_lvl_03","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_AUGMENT_LEGEND_EXPERT_NAME","#SURVIVAL_PICKUP_AUGMENT_LEGEND_EXPERT_HINT_SHORT",1,1,"","PAS_AUGMENT_LEGEND_EXPERT","",0,0,10,false,false,false,false,"CORE",false,false,false,"","","",""
// loot type augment is not accepted by this build: false,"augment_armor_overflow","augment","","","","",0,3,"PING_AMP_OVER_ARMOR","","rui/pilot_loadout/mods/amp_icon_over_armor","mdl/props/loot_wep_iso_amp/w_loot_wep_iso_amp_core_01.rmdl",3,"","survival_loot_pickup_amp_basic","survival_loot_pickup_3p_suits_lvl_03","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_AUGMENT_ARMOR_OVERFLOW_NAME","#SURVIVAL_PICKUP_AUGMENT_ARMOR_OVERFLOW_HINT_SHORT",1,1,"","PAS_AUGMENT_ARMOR_OVERFLOW","",0,0,10,false,false,false,false,"CORE",false,false,false,"","","",""
false,"mp_weapon_vinson_mythicset","main_weapon","mp_weapon_vinson","hopup_mythicset_vinson optic_cq_hcog_bruiser highcal_mag_l3 stock_tactical_l3","sight mag grip hopup","assault mythicset event_weapon event_staging",0,4,"PING_WEAPON_FLATLINE","","","",0,"","survival_loot_pickup_weapon_vinson","survival_loot_pickup_3p_weapon_vinson","","","",1,1,"","","",0,0,20,false,false,false,false,"EVENT",true,false,false,"","settings/itemflav/weapon_skin/flatline/mythic_v24_rivnature_level02.rpak","settings/uidata/loot_brands/loot_brand_rampart_weapon.rpak","settings/itemflav/character/fuse.rpak"
true,"hopup_mythicset_vinson","attachment","","","","FakeHopup",0,4,"PING_ATTACHMENT_HOPUP_DOUBLE_TAP","","rui/pilot_loadout/mods/hopup_r301_mythic_cyan","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",0,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","","",0,0,0,false,false,false,false,"EVENT",false,false,false,"","","",""
// needs model port and server script: false,"mp_ability_beamstick_stave","gadget","","","","event_staging",0,4,"PING_BEAMSTICK_STAVE","","rui/hud/gametype_icons/unhinged/inv_beamstick_stave","mdl/props/single_joint_props/breachbeam_drone_02.rmdl",0,"","Survival_Loot_Pickup_CopyCat_Tactical","Survival_Loot_Pickup_3p_CopyCat_Tactical","","#SURVIVAL_PICKUP_BEAMSTICK_STAVE","#SURVIVAL_PICKUP_BEAMSTICK_STAVE_HINT",1,3,"","PAS_BEAMSTICK_STAVE","",0,0,5,false,false,false,false,"PROTO",false,false,false,"","","settings/uidata/loot_brands/loot_brand_wildcard_event_weapon.rpak",""
true,"hopup_car_crate","attachment","","","","FakeHopup",0,4,"","","rui/pilot_loadout/mods/hopup_car_crate","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",4,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","","",0,0,10,false,false,false,false,"CORE",false,false,false,"","","",""
false,"hopup_lstar_crate","attachment","","","","FakeHopup",0,4,"","","rui/pilot_loadout/mods/hopup_redline","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",4,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","","",0,0,10,false,false,false,false,"CORE",false,false,false,"","","",""
// pickupModel substituted; not in this build: mdl/weapons_r5/loot/_master/w_loot_wep_mods_mag_corrupted.rmdl
false,corrupted_mag,attachment,,,,corrupted_attachment,0,5,PING_ATTACHMENT_CORRUPTED_MAG,,rui/pilot_loadout/mods/energy_mag,mdl/weapons_r5/loot/_master/w_loot_wep_mods_mag_v3b.rmdl,0,survival_loot_attach_corrupted_extended_ammo,survival_loot_pickup_attachments,survival_loot_pickup_3p_attachments,,,,1,1,,,,0,0,5,false,false,false,false,CORE,false,false,false,,,settings/uidata/loot_brands/loot_brand_corrupted.rpak,
false,"corrupted_barrel","attachment","","","","corrupted_attachment",0,5,"PING_ATTACHMENT_CORRUPTED_BARREL","","rui/pilot_loadout/mods/barrel_stabilizer","mdl/weapons_r5/loot/_master/w_loot_wep_mods_suppr_v2b.rmdl",0,"survival_loot_attach_corrupted_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","","",0,0,5,true,false,false,false,"CORE",false,false,false,"","","settings/uidata/loot_brands/loot_brand_corrupted.rpak",""
false,"corrupted_laser","attachment","","","","corrupted_attachment",0,5,"PING_ATTACHMENT_CORRUPTED_LASER","","rui/pilot_loadout/mods/laser_sight","mdl/weapons_r5/loot/_master/w_loot_wep_mods_lasersight_v1.rmdl",0,"survival_loot_attach_corrupted_laser","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","","",0,0,5,false,false,false,false,"CORE",false,false,false,"","","settings/uidata/loot_brands/loot_brand_corrupted.rpak",""
false,"corrupted_tactical_stock","attachment","","","","corrupted_attachment",0,5,"PING_ATTACHMENT_CORRUPTED_TACTICAL_STOCK","","rui/pilot_loadout/mods/tactical_stock","mdl/weapons_r5/loot/w_loot_wep_iso_stock_folded_regular.rmdl",0,"survival_loot_attach_corrupted_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","","",0,0,5,true,false,false,false,"CORE",false,false,false,"","","settings/uidata/loot_brands/loot_brand_corrupted.rpak",""
false,"corrupted_stock_sniper","attachment","","","","corrupted_attachment",0,5,"PING_ATTACHMENT_CORRUPTED_SNIPER_STOCK","","rui/pilot_loadout/mods/sniper_stock","mdl/weapons_r5/loot/w_loot_wep_iso_stock_folded_sniper.rmdl",0,"survival_loot_attach_corrupted_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","","",0,0,5,true,false,false,false,"CORE",false,false,false,"","","settings/uidata/loot_brands/loot_brand_corrupted.rpak",""
false,"mp_weapon_instagib","main_weapon","","","barrel sight mag","pistol",0,1,"PING_WEAPON_WINGMAN","","rui/weapon_icons/r5/weapon_wingman","",0,"","survival_loot_pickup_weapon_wingman","survival_loot_pickup_3p_weapon_wingman","","","",1,1,"","","",0,0,20,false,false,false,false,"",true,true,true,"","","",""
false,"mp_weapon_instagib_gold","main_weapon","mp_weapon_instagib","optic_cq_hcog_classic sniper_mag_l3 laser_sight_l3 hopup_smart_reload","barrel sight mag hopup","pistol gold",0,4,"PING_WEAPON_WINGMAN","","rui/weapon_icons/r5/weapon_wingman","",0,"","survival_loot_pickup_weapon_wingman","survival_loot_pickup_3p_weapon_wingman","","","",1,1,"","","",0,0,20,false,false,false,false,"",true,true,true,"","","",""
// removed in S30, kept so nothing dangles: false,hopup_magic_pixel,attachment,,,,FakeHopup,0,4,,,rui/pilot_loadout/mods/TEMP_hopup,mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl,0,survival_loot_attach_stabilizer,survival_loot_pickup_attachments,survival_loot_pickup_3p_attachments,,,,1,1,,,0,0,10,false,false,false,false,EVENT,false,false,false,,,,,
// removed in S30, kept so nothing dangles: false,mp_weapon_buster_rifle,main_weapon,,wildcard_event_weapon,,sniper event_weapon event_staging,0,5,PING_WEAPON_BUSTER_RIFLE,rui/hud/gametype_icons/survival/sur_ammo_kraber,,,0,,survival_loot_pickup_weapon_sniper,survival_loot_pickup_3p_weapon_sniper,,#WPN_BUSTER_RIFLE,,1,1,,,0,0,0,false,false,false,false,EVENT,false,false,false,,settings/itemflav/weapon_skin/kraber/season02_event02_legendary_01.rpak,settings/uidata/loot_brands/loot_brand_wildcard_event_weapon.rpak,,
// removed in S30, kept so nothing dangles: true,mp_weapon_grenade_rev_shell,ordnance,,,,,0,1,PING_ITEM_REV_SHELL,,rui/ordnance_icons/grenade_rev_shell,mdl/props/skull_grenade/skull_grenade_base_w.rmdl,0,,weapon_revshellseeker_pickup_1p,weapon_revshellseeker_pickup_3p,,,#SURVIVAL_PICKUP_REV_SHELL_HINT,1,1,,,0,0,5,true,true,false,false,EVENT,false,false,false,INVENTORY_NEED_REVSHELL,,,,
"bool","string","string","string","string","string","string","int","int","string","asset_noprecache","asset_noprecache","asset","int","string","string","string","string","string","string","int","int","string","string","string","int","int","int","bool","bool","bool","bool","string","bool","bool","bool","string","asset","asset_noprecache","asset_noprecache"
